Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,541,-14115,-19815,-20619,-31326,-36963,-41685,-43306,-43366,-43366.1,-131001.70370370311,-306275.1111111119,Unnamed: 16,194247,87635.70370370302,262909.11111111066,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Departamento,,Descrição,Seção,,,,,,,,,,,Estoque mínimo,Estoque Máximo,Curva,,Estoque min,Estoque max,,,,,,,,Carteira
FECHADURAS,1004222,FECHADURA AGL- MINI - 12V PRATA - 42MM A.INT. CH.SIMP. F.CONV. C/BOTÃO,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004221,FECHADURA AGL- MINI - 12V PRATA - 42MM A. INT. CH.TETRA. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004219,FECHADURA AGL- MINI - 12V PRATA - 42MM A. EXT. CH.TETRA. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004217,FECHADURA AGL- MINI - 12V PRATA - 110MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004216,FECHADURA AGL- MINI - 12V PRATA - 110MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004215,FECHADURA AGL- MINI - 12V PRATA - 100MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004214,FECHADURA AGL- MINI - 12V PRATA - 100MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004213,FECHADURA AGL- MINI - 12V CROMADA - AJUST. A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004211,FECHADURA AGL- MINI - 12V CROMADA - 85MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004210,FECHADURA AGL- MINI - 12V CROMADA - 80MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004209,FECHADURA AGL- MINI - 12V CROMADA - 75MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004208,FECHADURA AGL- MINI - 12V CROMADA - 75MM A.EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004207,FECHADURA AGL- MINI - 12V CROMADA - 70MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004206,FECHADURA AGL- MINI - 12V CROMADA - 70MM A.EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004205,FECHADURA AGL- MINI - 12V CROMADA - 65MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004204,FECHADURA AGL- MINI - 12V CROMADA - 65MM A.EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004203,FECHADURA AGL- MINI - 12V CROMADA - 60MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004202,FECHADURA AGL- MINI - 12V CROMADA - 55MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004201,FECHADURA AGL- MINI - 12V CROMADA - 55MM A.EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004200,FECHADURA AGL- MINI - 12V CROMADA - 50MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004199,FECHADURA AGL- MINI - 12V CROMADA - 50MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004197,FECHADURA AGL- MINI - 12V CROMADA - 45MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004196,FECHADURA AGL- MINI - 12V CROMADA - 42MM A. INT. CH.SIMP. F.CONV. C/BOTÃO,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004193,FECHADURA AGL- MINI - 12V CROMADA - 110MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004192,FECHADURA AGL- MINI - 12V CROMADA - 100MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004189,FECHADURA AGL- MINI - 12V CINZA - 90MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,10,0,0,0,0,0,0,0,0,,
FECHADURAS,1004188,FECHADURA AGL- MINI - 12V CINZA - 90MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004187,FECHADURA AGL- MINI - 12V CINZA - 85MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004186,FECHADURA AGL- MINI - 12V CINZA - 85MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004184,FECHADURA AGL- MINI - 12V CINZA - 80MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004183,FECHADURA AGL- MINI - 12V CINZA - 75MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,10,0,0,0,0,0,0,0,0,,
FECHADURAS,1004182,FECHADURA AGL- MINI - 12V CINZA - 75MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004181,FECHADURA AGL- MINI - 12V CINZA - 70MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004180,FECHADURA AGL- MINI - 12V CINZA - 70MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004178,FECHADURA AGL- MINI - 12V CINZA - 65MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004176,FECHADURA AGL- MINI - 12V CINZA - 60MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004175,FECHADURA AGL- MINI - 12V CINZA - 55MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004174,FECHADURA AGL- MINI - 12V CINZA - 55MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004173,FECHADURA AGL- MINI - 12V CINZA - 50MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004172,FECHADURA AGL- MINI - 12V CINZA - 50MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004171,FECHADURA AGL- MINI - 12V CINZA - 45MM A. INT. CH.SIMP. F.CONV. C/BOTÃO,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004170,FECHADURA AGL- MINI - 12V CINZA - 45MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,8,0,0,0,0,0,0,0,0,,
FECHADURAS,1004169,FECHADURA AGL- MINI - 12V CINZA - 45MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004162,FECHADURA AGL- MINI - 12V CINZA - 110MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004161,FECHADURA AGL- MINI - 12V CINZA - 110MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004160,FECHADURA AGL- MINI - 12V CINZA - 100MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004159,FECHADURA AGL- MINI - 12V CINZA - 100MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004156,FECHADURA AGL- MINI - 12V BRANCA - 90MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004155,FECHADURA AGL- MINI - 12V BRANCA - 90MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004154,FECHADURA AGL- MINI - 12V BRANCA - 85MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004153,FECHADURA AGL- MINI - 12V BRANCA - 85MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004151,FECHADURA AGL- MINI - 12V BRANCA - 80MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004150,FECHADURA AGL- MINI - 12V BRANCA - 75MM A. INT. CH.SIMP. F.CONV. C/BOTÃO,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004149,FECHADURA AGL- MINI - 12V BRANCA - 75MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004148,FECHADURA AGL- MINI - 12V BRANCA - 75MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004147,FECHADURA AGL- MINI - 12V BRANCA - 70MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004146,FECHADURA AGL- MINI - 12V BRANCA - 70MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004144,FECHADURA AGL- MINI - 12V BRANCA - 65MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004143,FECHADURA AGL- MINI - 12V BRANCA - 60MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004142,FECHADURA AGL- MINI - 12V BRANCA - 60MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004141,FECHADURA AGL- MINI - 12V BRANCA - 55MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004140,FECHADURA AGL- MINI - 12V BRANCA - 55MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004139,FECHADURA AGL- MINI - 12V BRANCA - 50MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004138,FECHADURA AGL- MINI - 12V BRANCA - 50MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004137,FECHADURA AGL- MINI - 12V BRANCA - 45MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,7,0,0,0,0,0,0,0,0,,
FECHADURAS,1004136,FECHADURA AGL- MINI - 12V BRANCA - 45MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004134,FECHADURA AGL- MINI - 12V BRANCA - 42MM A. INT. CH.TETRA. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004130,FECHADURA AGL- MINI - 12V BRANCA - 110MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,2,0,0,0,0,0,0,0,0,,
FECHADURAS,1004129,FECHADURA AGL- MINI - 12V BRANCA - 110MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004128,FECHADURA AGL- MINI - 12V BRANCA - 100MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004127,FECHADURA AGL- MINI - 12V BRANCA - 100MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004126,FECHADURA AGL- MINI - 110V PRETA - AJUST. A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,11,0,0,0,0,0,0,0,0,,
FECHADURAS,1004124,FECHADURA AGL- MINI - 110V PRETA - 90MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004123,FECHADURA AGL- MINI - 110V PRETA - 90MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004122,FECHADURA AGL- MINI - 110V PRETA - 85MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004121,FECHADURA AGL- MINI - 110V PRETA - 85MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004120,FECHADURA AGL- MINI - 110V PRETA - 80MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004119,FECHADURA AGL- MINI - 110V PRETA - 80MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004118,FECHADURA AGL- MINI - 110V PRETA - 75MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004117,FECHADURA AGL- MINI - 110V PRETA - 75MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004116,FECHADURA AGL- MINI - 110V PRETA - 70MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004115,FECHADURA AGL- MINI - 110V PRETA - 70MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004114,FECHADURA AGL- MINI - 110V PRETA - 65MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004112,FECHADURA AGL- MINI - 110V PRETA - 60MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004111,FECHADURA AGL- MINI - 110V PRETA - 60MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004110,FECHADURA AGL- MINI - 110V PRETA - 55MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004109,FECHADURA AGL- MINI - 110V PRETA - 55MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004108,FECHADURA AGL- MINI - 110V PRETA - 50MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004107,FECHADURA AGL- MINI - 110V PRETA - 50MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004106,FECHADURA AGL- MINI - 110V PRETA - 45MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004105,FECHADURA AGL- MINI - 110V PRETA - 45MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004102,FECHADURA AGL- MINI - 110V PRETA - 42MM A. EXT. CH.TETRA. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004100,FECHADURA AGL- MINI - 110V PRETA - 110MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004099,FECHADURA AGL- MINI - 110V PRETA - 110MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004098,FECHADURA AGL- MINI - 110V PRETA - 100MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004097,FECHADURA AGL- MINI - 110V PRETA - 100MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004096,FECHADURA AGL- MINI - 110V PRATA - AJUST. A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004094,FECHADURA AGL- MINI - 110V PRATA - 90MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004093,FECHADURA AGL- MINI - 110V PRATA - 90MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004092,FECHADURA AGL- MINI - 110V PRATA - 85MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004091,FECHADURA AGL- MINI - 110V PRATA - 85MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004090,FECHADURA AGL- MINI - 110V PRATA - 80MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004089,FECHADURA AGL- MINI - 110V PRATA - 80MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004088,FECHADURA AGL- MINI - 110V PRATA - 75MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004087,FECHADURA AGL- MINI - 110V PRATA - 75MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004086,FECHADURA AGL- MINI - 110V PRATA - 70MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004085,FECHADURA AGL- MINI - 110V PRATA - 70MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004084,FECHADURA AGL- MINI - 110V PRATA - 65MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004083,FECHADURA AGL- MINI - 110V PRATA - 65MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004082,FECHADURA AGL- MINI - 110V PRATA - 60MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004081,FECHADURA AGL- MINI - 110V PRATA - 60MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004080,FECHADURA AGL- MINI - 110V PRATA - 55MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004079,FECHADURA AGL- MINI - 110V PRATA - 55MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,0,0,0,0,0,0,0,,
FECHADURAS,1004078,FECHADURA AGL- MINI - 110V PRATA - 50MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1004077,FECHADURA AGL- MINI - 110V PRATA - 50MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
